site_id,reading_date,cadence_seconds,readings_actual,readings_expected,slots_covered,surplus_readings,uptime_pct,gap_count,frozen_run_count,out_of_range_count,missing_air_temperature,missing_relative_humidity,missing_avg_wind_speed,missing_values,station_completeness_rank,station_uptime_pct,station_readings_actual,station_readings_expected,station_gap_count,station_frozen_run_count,station_out_of_range_count,station_missing_values,station_days_with_no_readings,station_flag,station_flag_reasons
RNSTR,2024-01-11,240,358,360,357,1,99.17,0,0,0,2,6,3,11,5,94.72,4852,5040,3,0,0,202,0,flagged,uptime below 99.00 percent
RNSTR,2024-01-12,240,360,360,360,0,100.00,0,0,0,3,3,0,6,5,94.72,4852,5040,3,0,0,202,0,flagged,uptime below 99.00 percent
RNSTR,2024-01-13,240,343,360,336,7,93.33,2,0,0,6,4,10,20,5,94.72,4852,5040,3,0,0,202,0,flagged,uptime below 99.00 percent
RNSTR,2024-01-14,240,255,360,251,4,69.72,0,0,0,4,2,5,11,5,94.72,4852,5040,3,0,0,202,0,flagged,uptime below 99.00 percent
RNSVI,2024-01-01,240,360,360,360,0,100.00,0,0,0,0,0,0,0,32,99.50,5022,5040,0,0,0,26,0,ok,""
RNSVI,2024-01-02,240,355,360,355,0,98.61,0,0,0,0,0,0,0,32,99.50,5022,5040,0,0,0,26,0,ok,""
RNSVI,2024-01-03,240,359,360,359,0,99.72,0,0,0,1,1,1,3,32,99.50,5022,5040,0,0,0,26,0,ok,""
RNSVI,2024-01-04,240,359,360,359,0,99.72,0,0,0,1,1,1,3,32,99.50,5022,5040,0,0,0,26,0,ok,""
RNSVI,2024-01-05,240,360,360,360,0,100.00,0,0,0,0,0,0,0,32,99.50,5022,5040,0,0,0,26,0,ok,""
RNSVI,2024-01-06,240,356,360,356,0,98.89,0,0,0,1,1,0,2,32,99.50,5022,5040,0,0,0,26,0,ok,""
RNSVI,2024-01-07,240,358,360,358,0,99.44,0,0,0,1,1,0,2,32,99.50,5022,5040,0,0,0,26,0,ok,""
RNSVI,2024-01-08,240,358,360,358,0,99.44,0,0,0,0,0,0,0,32,99.50,5022,5040,0,0,0,26,0,ok,""
RNSVI,2024-01-09,240,360,360,360,0,100.00,0,0,0,1,2,1,4,32,99.50,5022,5040,0,0,0,26,0,ok,""
RNSVI,2024-01-10,240,359,360,355,4,98.61,0,0,0,3,1,1,5,32,99.50,5022,5040,0,0,0,26,0,ok,""
RNSVI,2024-01-11,240,360,360,359,1,99.72,0,0,0,1,1,1,3,32,99.50,5022,5040,0,0,0,26,0,ok,""
RNSVI,2024-01-12,240,359,360,357,2,99.17,0,0,0,1,1,1,3,32,99.50,5022,5040,0,0,0,26,0,ok,""
RNSVI,2024-01-13,240,360,360,360,0,100.00,0,0,0,1,0,0,1,32,99.50,5022,5040,0,0,0,26,0,ok,""
RNSVI,2024-01-14,240,359,360,359,0,99.72,0,0,0,0,0,0,0,32,99.50,5022,5040,0,0,0,26,0,ok,""
RNSWA,2024-01-01,240,346,360,329,17,91.39,0,0,0,1,1,11,13,2,90.93,4884,5040,4,0,0,321,0,flagged,uptime below 99.00 percent
RNSWA,2024-01-02,240,349,360,330,19,91.67,0,0,0,3,3,14,20,2,90.93,4884,5040,4,0,0,321,0,flagged,uptime below 99.00 percent
RNSWA,2024-01-03,240,352,360,329,23,91.39,0,0,0,2,2,12,16,2,90.93,4884,5040,4,0,0,321,0,flagged,uptime below 99.00 percent
RNSWA,2024-01-04,240,347,360,324,23,90.00,0,0,0,7,6,18,31,2,90.93,4884,5040,4,0,0,321,0,flagged,uptime below 99.00 percent
RNSWA,2024-01-05,240,346,360,322,24,89.44,1,0,0,1,1,15,17,2,90.93,4884,5040,4,0,0,321,0,flagged,uptime below 99.00 percent
RNSWA,2024-01-06,240,357,360,333,24,92.50,0,0,0,4,3,25,32,2,90.93,4884,5040,4,0,0,321,0,flagged,uptime below 99.00 percent
RNSWA,2024-01-07,240,334,360,307,27,85.28,1,0,0,2,2,17,21,2,90.93,4884,5040,4,0,0,321,0,flagged,uptime below 99.00 percent
RNSWA,2024-01-08,240,346,360,319,27,88.61,0,0,0,8,7,25,40,2,90.93,4884,5040,4,0,0,321,0,flagged,uptime below 99.00 percent
RNSWA,2024-01-09,240,352,360,329,23,91.39,1,0,0,1,1,21,23,2,90.93,4884,5040,4,0,0,321,0,flagged,uptime below 99.00 percent
RNSWA,2024-01-10,240,354,360,327,27,90.83,0,0,0,4,4,25,33,2,90.93,4884,5040,4,0,0,321,0,flagged,uptime below 99.00 percent
RNSWA,2024-01-11,240,354,360,337,17,93.61,0,0,0,1,1,20,22,2,90.93,4884,5040,4,0,0,321,0,flagged,uptime below 99.00 percent
RNSWA,2024-01-12,240,345,360,331,14,91.94,1,0,0,2,2,15,19,2,90.93,4884,5040,4,0,0,321,0,flagged,uptime below 99.00 percent
RNSWA,2024-01-13,240,353,360,334,19,92.78,0,0,0,1,1,7,9,2,90.93,4884,5040,4,0,0,321,0,flagged,uptime below 99.00 percent
RNSWA,2024-01-14,240,349,360,332,17,92.22,0,0,0,3,3,19,25,2,90.93,4884,5040,4,0,0,321,0,flagged,uptime below 99.00 percent
RNSWE,2024-01-01,240,357,360,357,0,99.17,0,0,0,0,1,3,4,41,99.62,5026,5040,0,0,0,50,0,ok,""
RNSWE,2024-01-02,240,361,360,360,1,100.00,0,0,0,2,2,3,7,41,99.62,5026,5040,0,0,0,50,0,ok,""
RNSWE,2024-01-03,240,360,360,360,0,100.00,0,0,0,2,0,2,4,41,99.62,5026,5040,0,0,0,50,0,ok,""
RNSWE,2024-01-04,240,358,360,358,0,99.44,0,0,0,1,1,2,4,41,99.62,5026,5040,0,0,0,50,0,ok,""
RNSWE,2024-01-05,240,360,360,360,0,100.00,0,0,0,1,1,1,3,41,99.62,5026,5040,0,0,0,50,0,ok,""
RNSWE,2024-01-06,240,357,360,357,0,99.17,0,0,0,0,0,1,1,41,99.62,5026,5040,0,0,0,50,0,ok,""
RNSWE,2024-01-07,240,358,360,358,0,99.44,0,0,0,1,1,2,4,41,99.62,5026,5040,0,0,0,50,0,ok,""
RNSWE,2024-01-08,240,359,360,359,0,99.72,0,0,0,3,3,2,8,41,99.62,5026,5040,0,0,0,50,0,ok,""
RNSWE,2024-01-09,240,359,360,359,0,99.72,0,0,0,1,1,1,3,41,99.62,5026,5040,0,0,0,50,0,ok,""
RNSWE,2024-01-10,240,361,360,360,1,100.00,0,0,0,1,1,0,2,41,99.62,5026,5040,0,0,0,50,0,ok,""
RNSWE,2024-01-11,240,359,360,359,0,99.72,0,0,0,0,1,3,4,41,99.62,5026,5040,0,0,0,50,0,ok,""
RNSWE,2024-01-12,240,359,360,358,1,99.44,0,0,0,0,1,1,2,41,99.62,5026,5040,0,0,0,50,0,ok,""
RNSWE,2024-01-13,240,359,360,358,1,99.44,0,0,0,1,1,0,2,41,99.62,5026,5040,0,0,0,50,0,ok,""
RNSWE,2024-01-14,240,359,360,358,1,99.44,0,0,0,0,1,1,2,41,99.62,5026,5040,0,0,0,50,0,ok,""
RNSWM,2024-01-01,600,141,144,141,0,97.92,0,0,0,0,0,0,0,8,97.77,1973,2016,0,0,0,15,0,flagged,uptime below 99.00 percent
RNSWM,2024-01-02,600,143,144,143,0,99.31,0,0,0,1,1,1,3,8,97.77,1973,2016,0,0,0,15,0,flagged,uptime below 99.00 percent
RNSWM,2024-01-03,600,138,144,138,0,95.83,0,0,0,0,0,0,0,8,97.77,1973,2016,0,0,0,15,0,flagged,uptime below 99.00 percent
RNSWM,2024-01-04,600,140,144,140,0,97.22,0,0,0,0,0,0,0,8,97.77,1973,2016,0,0,0,15,0,flagged,uptime below 99.00 percent
RNSWM,2024-01-05,600,141,144,141,0,97.92,0,0,0,0,0,0,0,8,97.77,1973,2016,0,0,0,15,0,flagged,uptime below 99.00 percent
RNSWM,2024-01-06,600,141,144,141,0,97.92,0,0,0,0,0,0,0,8,97.77,1973,2016,0,0,0,15,0,flagged,uptime below 99.00 percent
RNSWM,2024-01-07,600,141,144,141,0,97.92,0,0,0,1,1,1,3,8,97.77,1973,2016,0,0,0,15,0,flagged,uptime below 99.00 percent
RNSWM,2024-01-08,600,141,144,141,0,97.92,0,0,0,1,1,1,3,8,97.77,1973,2016,0,0,0,15,0,flagged,uptime below 99.00 percent
RNSWM,2024-01-09,600,144,144,144,0,100.00,0,0,0,0,0,0,0,8,97.77,1973,2016,0,0,0,15,0,flagged,uptime below 99.00 percent
RNSWM,2024-01-10,600,138,144,138,0,95.83,0,0,0,0,0,0,0,8,97.77,1973,2016,0,0,0,15,0,flagged,uptime below 99.00 percent
RNSWM,2024-01-11,600,140,144,139,1,96.53,0,0,0,0,0,1,1,8,97.77,1973,2016,0,0,0,15,0,flagged,uptime below 99.00 percent
RNSWM,2024-01-12,600,143,144,143,0,99.31,0,0,0,0,0,0,0,8,97.77,1973,2016,0,0,0,15,0,flagged,uptime below 99.00 percent
RNSWM,2024-01-13,600,141,144,141,0,97.92,0,0,0,0,0,1,1,8,97.77,1973,2016,0,0,0,15,0,flagged,uptime below 99.00 percent
RNSWM,2024-01-14,600,141,144,140,1,97.22,0,0,0,1,1,2,4,8,97.77,1973,2016,0,0,0,15,0,flagged,uptime below 99.00 percent
RNSYA,2024-01-01,240,358,360,357,1,99.17,0,0,0,1,1,0,2,35,99.56,5023,5040,0,0,0,65,0,ok,""
RNSYA,2024-01-02,240,360,360,360,0,100.00,0,0,0,1,1,1,3,35,99.56,5023,5040,0,0,0,65,0,ok,""
RNSYA,2024-01-03,240,360,360,360,0,100.00,0,0,0,2,2,2,6,35,99.56,5023,5040,0,0,0,65,0,ok,""
RNSYA,2024-01-04,240,358,360,357,1,99.17,0,0,0,1,2,5,8,35,99.56,5023,5040,0,0,0,65,0,ok,""
RNSYA,2024-01-05,240,360,360,360,0,100.00,0,0,0,0,0,3,3,35,99.56,5023,5040,0,0,0,65,0,ok,""
RNSYA,2024-01-06,240,358,360,358,0,99.44,0,0,0,2,2,2,6,35,99.56,5023,5040,0,0,0,65,0,ok,""
RNSYA,2024-01-07,240,357,360,356,1,98.89,0,0,0,3,3,1,7,35,99.56,5023,5040,0,0,0,65,0,ok,""
RNSYA,2024-01-08,240,358,360,357,1,99.17,0,0,0,6,4,3,13,35,99.56,5023,5040,0,0,0,65,0,ok,""
RNSYA,2024-01-09,240,358,360,358,0,99.44,0,0,0,3,1,2,6,35,99.56,5023,5040,0,0,0,65,0,ok,""
RNSYA,2024-01-10,240,360,360,360,0,100.00,0,0,0,0,0,0,0,35,99.56,5023,5040,0,0,0,65,0,ok,""
RNSYA,2024-01-11,240,360,360,360,0,100.00,0,0,0,2,3,1,6,35,99.56,5023,5040,0,0,0,65,0,ok,""
RNSYA,2024-01-12,240,359,360,359,0,99.72,0,0,0,1,1,1,3,35,99.56,5023,5040,0,0,0,65,0,ok,""
RNSYA,2024-01-13,240,359,360,359,0,99.72,0,0,0,0,0,0,0,35,99.56,5023,5040,0,0,0,65,0,ok,""
RNSYA,2024-01-14,240,358,360,357,1,99.17,0,0,0,1,1,0,2,35,99.56,5023,5040,0,0,0,65,0,ok,""
